Category,ID,Latitude,Longitude,Date,SMAP_Tile,SPL3SMP_009_Line_Y_36.032km,SPL3SMP_009_Sample_X_36.032km,SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_dca,SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_dca,SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_dca_Recommended_Quality_Description,SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_dca_Retrieval_Attempted_Description,SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_dca_Retrieval_Successful_Description,SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_dca_Retrieval_Successful_FT_Description,SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_dca_Undefined_Description
none,northwest,40.0,-8.15,2024-08-13,h00v00,72.0,460.0,0.1266039,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-08-14,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-08-15,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-08-16,h00v00,72.0,460.0,0.1052566,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-08-17,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-08-18,h00v00,72.0,460.0,0.1165331,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-08-19,h00v00,72.0,460.0,0.1105358,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-08-20,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-08-21,h00v00,72.0,460.0,0.1020825,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-08-22,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-08-23,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-08-24,h00v00,72.0,460.0,0.0986836,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-08-25,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-08-26,h00v00,72.0,460.0,0.1175904,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-08-27,h00v00,72.0,460.0,0.1146618,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-08-28,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-08-29,h00v00,72.0,460.0,0.1198632,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-08-30,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-08-31,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-01,h00v00,72.0,460.0,0.111074,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-02,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-03,h00v00,72.0,460.0,0.1013643,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-04,h00v00,72.0,460.0,0.096291,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-05,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-06,h00v00,72.0,460.0,0.1221565,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-07,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-08,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-09,h00v00,72.0,460.0,0.0884478,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-10,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-11,h00v00,72.0,460.0,0.0998458,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-12,h00v00,72.0,460.0,0.0922702,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-13,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-14,h00v00,72.0,460.0,0.130917,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-15,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-16,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-17,h00v00,72.0,460.0,0.10969,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-18,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-19,h00v00,72.0,460.0,0.1277087,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-20,h00v00,72.0,460.0,0.1768845,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-21,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-22,h00v00,72.0,460.0,0.1537952,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-23,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-24,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-25,h00v00,72.0,460.0,0.3032943,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-26,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-27,h00v00,72.0,460.0,0.3546644,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-28,h00v00,72.0,460.0,0.2678704,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-29,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-09-30,h00v00,72.0,460.0,0.2427068,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-01,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-02,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-03,h00v00,72.0,460.0,0.2793263,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-04,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-05,h00v00,72.0,460.0,0.217187,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-06,h00v00,72.0,460.0,0.2057783,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-07,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-08,h00v00,72.0,460.0,0.3542982,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-09,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-10,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-11,h00v00,72.0,460.0,0.3971616,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-12,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-13,h00v00,72.0,460.0,0.4010533,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-14,h00v00,72.0,460.0,0.374999,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-15,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-16,h00v00,72.0,460.0,0.4354642,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-17,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-18,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-19,h00v00,72.0,460.0,0.3508779,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-20,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-21,h00v00,72.0,460.0,0.3452663,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-22,h00v00,72.0,460.0,0.3447754,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-23,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-24,h00v00,72.0,460.0,0.3163787,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-25,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-26,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-27,h00v00,72.0,460.0,0.3078921,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-28,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-29,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-30,h00v00,72.0,460.0,0.3010674,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-10-31,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-01,h00v00,72.0,460.0,0.4101523,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-02,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-03,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-04,h00v00,72.0,460.0,0.3249987,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-05,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-06,h00v00,72.0,460.0,0.3797399,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-07,h00v00,72.0,460.0,0.3474282,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-08,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-09,h00v00,72.0,460.0,0.3369013,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-10,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-11,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-12,h00v00,72.0,460.0,0.3277898,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-13,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-14,h00v00,72.0,460.0,0.2835693,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-15,h00v00,72.0,460.0,0.2886326,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-16,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-17,h00v00,72.0,460.0,0.364865,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-18,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-19,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-20,h00v00,72.0,460.0,0.3002693,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-21,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-22,h00v00,72.0,460.0,0.3109315,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-23,h00v00,72.0,460.0,0.3399917,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-24,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-25,h00v00,72.0,460.0,0.4551615,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-26,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-27,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-28,h00v00,72.0,460.0,0.3390196,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-29,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-11-30,h00v00,72.0,460.0,0.311006,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-12-01,h00v00,72.0,460.0,0.3074438,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-12-02,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-12-03,h00v00,72.0,460.0,0.2999895,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-12-04,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-12-05,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-12-06,h00v00,72.0,460.0,0.2850419,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-12-07,h00v00,72.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,northwest,40.0,-8.15,2024-12-08,h00v00,72.0,460.0,0.3160336,1.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
